title,journal,year,citation,citation_per_year,author,URL
Brain tumor segmentation and survival prediction using 3D attention UNet,International MICCAI …,2019,12,4,"['M Islam', 'VS Vibashan', 'VJM Jose', 'N Wijethilake']",https://www.researchgate.net/profile/Mobarakol-Islam/publication/341487874_Brain_Tumor_Segmentation_and_Survival_Prediction_Using_3D_Attention_UNet/links/5f1dc9e6299bf1720d67f277/Brain-Tumor-Segmentation-and-Survival-Prediction-Using-3D-Attention-UNet.pdf
Inception modules enhance brain tumor segmentation,Frontiers in …,2019,14,4,"['DE Cahall', 'G Rasool', 'NC Bouaynaya']",https://www.frontiersin.org/articles/10.3389/fncom.2019.00044/full
Towards neuromorphic learning machines using emerging memory devices with brain-like energy efficiency,Journal of Low Power Electronics …,2018,21,5,"['V Saxena', 'X Wu', 'I Srivastava', 'K Zhu']",https://www.mdpi.com/2079-9268/8/4/34/pdf
Current trends in biomarker discovery and analysis tools for traumatic brain injury,Journal of biological …,2019,26,8,"['BI Martinez', 'SE Stabenfeldt']",https://jbioleng.biomedcentral.com/articles/10.1186/s13036-019-0145-8
Foundations for a new science of learning,science,2009,825,63,"['AN Meltzoff', 'PK Kuhl', 'J Movellan', 'TJ Sejnowski']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2776823/
Texture based feature extraction method for classification of brain tumor MRI,Journal of Intelligent & Fuzzy Systems,2017,15,3,"['A Vidyarthi', 'N Mittal']",https://www.researchgate.net/profile/Ankit_Vidyarthi/publication/312669152_Texture_based_feature_extraction_method_for_classification_of_brain_tumor_MRI/links/5a1d1aa04585153731895994/Texture-based-feature-extraction-method-for-classification-of-brain-tumor-MRI.pdf
A novel approach for brain tumor detection using neural network,International Journal of Research in …,2014,24,3,"['S Charfi', 'R Lahmyed', 'L Rangarajan']",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.677.639&rep=rep1&type=pdf
Population-based neuroimaging reveals traces of childbirth in the maternal brain,Proceedings of the …,2019,31,10,"['AMG de Lange', 'T Kaufmann']",https://www.pnas.org/content/pnas/116/44/22341.full.pdf
Human cooperative wheelchair with brain–machine interaction based on shared control strategy,… /ASME Transactions on …,2016,58,9,"['Z Li', 'S Zhao', 'J Duan', 'CY Su', 'C Yang']",https://core.ac.uk/download/pdf/205976910.pdf
Pathological brain detection based on AlexNet and transfer learning,Journal of computational science,2019,136,45,"['S Lu', 'Z Lu', 'YD Zhang']",https://leicester.figshare.com/articles/journal_contribution/Pathological_brain_detection_based_on_AlexNet_and_transfer_learning/10214225/files/22116222.pdf
A comparative study of 2D image segmentation algorithms for traumatic brain lesions using CT data from the ProTECTIII multicenter clinical trial,Medical Imaging …,2020,12,6,"['S Jadon', 'OP Leary', 'I Pan', 'TJ Harder']",https://arxiv.org/pdf/2006.01263
"Learning the contributions of the motor, premotor, and posterior parietal cortices for hand trajectory reconstruction in a brain machine interface",First International …,2003,28,1,"['JC Sanchez', 'D Erdogmus', 'Y Rao']",https://www.academia.edu/download/45181098/1043328591.pdf
Towards a cure for BCI illiteracy,Brain topography,2010,411,34,"['C Vidaurre', 'B Blankertz']",https://link.springer.com/content/pdf/10.1007/s10548-009-0121-6.pdf
Machine learning framework for early MRI-based Alzheimer's conversion prediction in MCI subjects,Neuroimage,2015,427,61,"['E Moradi', 'A Pepe', 'C Gaser', 'H Huttunen', 'J Tohka']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5957071/
Artificial Intelligence in the Age of Neural networks and Brain computing,NA,2018,16,4,"['R Kozma', 'C Alippi', 'Y Choe', 'FC Morabito']",https://re.public.polimi.it/bitstream/11311/1076799/1/Front-Matt_2019_Artificial-Intelligence-in-the-Age-of-Neural-Networks-and-Br.pdf
Outcome prediction for patient with high-grade gliomas from brain functional and structural networks,… Conference on Medical …,2016,35,5,"['L Liu', 'H Zhang', 'I Rekik', 'X Chen', 'Q Wang']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5479332/
Application of deep learning in neuroradiology: Brain haemorrhage classification using transfer learning,Computational intelligence and …,2019,39,13,"['AM Dawud', 'K Yurtkan', 'H Oztoprak']",https://www.hindawi.com/journals/cin/2019/4629859/abs/
Generalizing to new subjects in brain-computer interfacing,… 26th Annual International Conference of the …,2004,49,2,"['M Kaper', 'H Ritter']",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.837.6529&rep=rep1&type=pdf
A small number of abnormal brain connections predicts adult autism spectrum disorder,Nature …,2016,198,33,"['N Yahata', 'J Morimoto', 'R Hashimoto', 'G Lisi']",https://www.nature.com/articles/ncomms11254
Machine learning and law,Wash. L. Rev.,2014,403,50,['H Surden'],http://scholar.law.colorado.edu/cgi/viewcontent.cgi?article=1088&context=articles
Uncovering precision phenotype-biomarker associations in traumatic brain injury using topological data analysis,PloS one,2017,54,10,"['JL Nielson', 'SR Cooper', 'JK Yue', 'MD Sorani', 'T Inoue']",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0169490
Intra-and inter-subject variability in EEG-based sensorimotor brain computer interface: a review,Frontiers in computational neuroscience,2020,29,14,"['S Saha', 'M Baumert']",https://www.frontiersin.org/articles/10.3389/fncom.2019.00087/full
Progress and roadblocks in the search for brain-based biomarkers of autism and attention-deficit/hyperactivity disorder,Translational …,2017,76,15,"['LQ Uddin', 'DR Dajani', 'W Voorhies', 'H Bednarz']",https://www.nature.com/articles/tp2017164
Appearance-and context-sensitive features for brain tumor segmentation,Proceedings of MICCAI …,2014,63,7,"['R Meier', 'S Bauer', 'J Slotboom', 'R Wiest']",https://www.researchgate.net/profile/Stefan_Bauer2/publication/267510459_Appearance-and_Context-sensitive_Features_for_Brain_Tumor_Segmentation/links/545146f00cf2bf864cba8fea/Appearance-and-Context-sensitive-Features-for-Brain-Tumor-Segmentation.pdf
A neurosemantic theory of concrete noun representation based on the underlying brain codes,PloS one,2010,228,19,"['MA Just', 'VL Cherkassky', 'S Aryal', 'TM Mitchell']",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0008622
Estimating brain age using high-resolution pattern recognition: Younger brains in long-term meditation practitioners,Neuroimage,2016,114,19,"['E Luders', 'N Cherbuin', 'C Gaser']",http://www.neuro.uni-jena.de/pdf-files/Luders-NI16.pdf
Brain–machine interfaces: computational demands and clinical needs meet basic neuroscience,TRENDS in Neurosciences,2003,219,11,"['FA Mussa-Ivaldi', 'LE Miller']",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.582.6969&rep=rep1&type=pdf
Choosing prediction over explanation in psychology: Lessons from machine learning,Perspectives on Psychological …,2017,769,153,"['T Yarkoni', 'J Westfall']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6603289/
Self-paced brain-computer interaction with virtual worlds: A quantitative and qualitative study “out of the lab”,… brain computer interface workshop and …,2008,63,4,"['F Lotte', 'Y Renard', 'A Lécuyer']",https://hal.inria.fr/inria-00304340/document
Integration of machine learning and optimization for robot learning,Recent Global Research and Education …,2017,55,11,"['A Mosavi', 'AR Varkonyi-Koczy']",https://eprints.qut.edu.au/127555/7/127555.pdf
Tensorflow: Large-scale machine learning on heterogeneous distributed systems,arXiv preprint arXiv …,2016,6826,1137,"['M Abadi', 'A Agarwal', 'P Barham', 'E Brevdo']",https://arxiv.org/pdf/1603.04467.pdf%20http://arxiv.org/abs/1603.04467
Learning from other subjects helps reducing brain-computer interface calibration time,"… conference on acoustics, speech and signal …",2010,148,12,"['F Lotte', 'C Guan']",https://hal.inria.fr/inria-00441670/file/icassp.pdf
Gaussian processes for machine learning,International journal of neural systems,2004,692,38,['M Seeger'],https://infoscience.epfl.ch/record/161301/files/bayesgp-tut.pdf
A lifelong learning approach to brain MR segmentation across scanners and protocols,… Conference on Medical …,2018,51,12,"['N Karani', 'K Chaitanya', 'C Baumgartner']",https://arxiv.org/pdf/1805.10170
Unsupervised manifold learning using high-order morphological brain networks derived from T1-w MRI for autism diagnosis,Frontiers in neuroinformatics,2018,38,9,"['M Soussia', 'I Rekik']",https://www.frontiersin.org/articles/10.3389/fninf.2018.00070/full
Some studies in machine learning using the game of checkers,IBM Journal of research and development,1959,3999,63,['AL Samuel'],https://hci.iwr.uni-heidelberg.de/system/files/private/downloads/636026949/report_frank_gabel.pdf
The Berlin brain-computer interface for rapid response,Biomed. Tech,2004,34,1,"['M Krauledat', 'G Dornhege', 'B Blankertz', 'G Curio']",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.4.1847&rep=rep1&type=pdf
A bidirectional brain-machine interface featuring a neuromorphic hardware decoder,Frontiers in …,2016,38,6,"['F Boi', 'T Moraitis', 'V De Feo', 'F Diotalevi']",https://www.frontiersin.org/articles/10.3389/fnins.2016.00563/full
Machine-learning approaches in drug discovery: methods and applications,Drug discovery today,2015,434,62,['A Lavecchia'],https://www.researchgate.net/profile/Esra_Jasem3/post/What-are-the-precise-roles-of-Machine-learning-in-Drug-discovery/attachment/5cb9b35fcfe4a7df4ae9e79d/AS%3A749365018775552%401555673951016/download/83716
Preparing medical imaging data for machine learning,Radiology,2020,86,43,"['MJ Willemink', 'WA Koszek', 'C Hardell', 'J Wu']",https://pubs.rsna.org/doi/pdf/10.1148/radiol.2020192224
Brain age prediction based on resting-state functional connectivity patterns using convolutional neural networks,2018 ieee 15th international …,2018,33,8,"['H Li', 'TD Satterthwaite', 'Y Fan']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6074039/
Functional brain imaging synthesis based on image decomposition and kernel modeling: Application to neurodegenerative diseases,Frontiers in …,2017,11,2,"['FJ Martinez-Murcia', 'JM Górriz', 'J Ramírez']",https://www.frontiersin.org/articles/10.3389/fninf.2017.00065/full
Transfer learning in brain-computer interfaces,IEEE Computational …,2016,252,42,"['V Jayaram', 'M Alamgir', 'Y Altun']",https://arxiv.org/pdf/1512.00296
Brain tumor classification in MRI image using convolutional neural network,Mathematical Biosciences …,2020,10,5,"['HA Khan', 'W Jue', 'M Mushtaq']",https://www.aimspress.com/fileOther/PDF/MBE/mbe-17-05-328.pdf
Brain tumor detection and localization in magnetic resonance imaging,… Journal of Information …,2014,38,4,"['EEM Azhari', 'MMM Hatta']",https://pdfs.semanticscholar.org/bfd3/87d75de4e9c610799a848eace7fd3c278522.pdf
The temple university hospital EEG data corpus,Frontiers in neuroscience,2016,142,23,"['I Obeid', 'J Picone']",https://www.frontiersin.org/articles/10.3389/fnins.2016.00196/full
"Spikes, local field potentials, and electrocorticogram characterization during motor learning in rats for brain machine interface tasks",… IEEE Engineering in …,2006,14,0,"['TC Marzullo', 'JR Dudley', 'CR Miller']",https://www.researchgate.net/profile/Leonard_Trejo/publication/6522951_Spikes_Local_Field_Potentials_and_Electrocorticogram_Characterization_during_Motor_Learning_in_Rats_for_Brain_Machine_Interface_Tasks/links/583f65ec08aeda69680a27ce/Spikes-Local-Field-Potentials-and-Electrocorticogram-Characterization-during-Motor-Learning-in-Rats-for-Brain-Machine-Interface-Tasks.pdf
Combining decoder design and neural adaptation in brain-machine interfaces,Neuron,2014,140,17,"['KV Shenoy', 'JM Carmena']",https://www.sciencedirect.com/science/article/pii/S0896627314007399
Fast convnets using group-wise brain damage,Proceedings of the IEEE …,2016,328,54,"['V Lebedev', 'V Lempitsky']",http://openaccess.thecvf.com/content_cvpr_2016/papers/Lebedev_Fast_ConvNets_Using_CVPR_2016_paper.pdf
Classifying EEG for brain-computer interfaces: learning optimal filters for dynamical system features,… the 23rd international conference on Machine learning,2006,35,2,"['L Song', 'J Epps']",https://downloads.hindawi.com/journals/cin/2007/057180.pdf
Accurate Learning with Few Atlases (ALFA): an algorithm for MRI neonatal brain extraction and comparison with 11 publicly available methods,Scientific Reports,2016,34,5,"['A Serag', 'M Blesa', 'EJ Moore', 'R Pataky', 'SA Sparrow']",https://www.nature.com/articles/srep23470
Validation of brain–machine interfaces during parabolic flight,International review of neurobiology,2009,17,1,"['JR Millàn', 'PW Ferrez', 'T Seidl']",https://infoscience.epfl.ch/record/143875/files/MillanFeSe09.pdf
An introduction to quantum machine learning,Contemporary Physics,2015,463,66,"['M Schuld', 'I Sinayskiy', 'F Petruccione']",https://arxiv.org/pdf/1409.3097
Leveraging neural dynamics to extend functional lifetime of brain-machine interfaces,Scientific reports,2017,27,5,"['JC Kao', 'SI Ryu', 'KV Shenoy']",https://www.nature.com/articles/s41598-017-06029-x
A domain guided cnn architecture for predicting age from structural brain images,Machine Learning …,2018,16,4,"['P Sturmfels', 'S Rutherford', 'M Angstadt']",http://proceedings.mlr.press/v85/sturmfels18a/sturmfels18a.pdf
Elucidating brain connectivity networks in major depressive disorder using classification-based scoring,2014 IEEE 11th …,2014,14,1,"['MD Sacchet', 'G Prasad', 'LC Foland-Ross']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4287315/
From “where” to “what”: distributed representations of brand associations in the human brain,Journal of Marketing …,2015,74,10,"['YP Chen', 'LD Nelson', 'M Hsu']",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4822556/
User-driven intelligent interface on the basis of multimodal augmented reality and brain-computer interaction for people with functional disabilities,Future of Information …,2018,29,7,"['P Gang', 'J Hui', 'S Stirenko', 'Y Gordienko']",https://arxiv.org/pdf/1704.05915
Designing a passive brain computer interface using real time classification of functional near-infrared spectroscopy,International Journal of …,2013,58,6,"['A Girouard', 'ET Solovey']",https://pdfs.semanticscholar.org/a324/135697f0913a0f312def88f480f03f6ca831.pdf
On robust parameter estimation in brain–computer interfacing,Journal of neural …,2017,15,3,"['W Samek', 'S Nakajima', 'M Kawanabe']",https://iopscience.iop.org/article/10.1088/1741-2552/aa8232/pdf
"Machine learning: Trends, perspectives, and prospects",Science,2015,2720,388,"['MI Jordan', 'TM Mitchell']",https://cs.uwaterloo.ca/~y328yu/mycourses/480-2018/readings/JordanMitchell.pdf
Fetal brain abnormality classification from MRI images of different gestational age,Brain sciences,2019,17,5,"['O Attallah', 'MA Sharkas', 'H Gadelkarim']",https://www.mdpi.com/2076-3425/9/9/231/pdf
An embedded system remotely driving mechanical devices by P300 brain activity,"Design, Automation & Test …",2017,27,5,"['D De Venuto', 'VF Annese']",https://past.date-conference.com/proceedings-archive/2017/pdf/0791.pdf
Genetics of brain age suggest an overlap with common brain disorders,BioRxiv,2018,20,5,"['T Kaufmann', 'D van der Meer', 'NT Doan', 'E Schwarz']",https://www.biorxiv.org/content/biorxiv/early/2018/04/17/303164.full.pdf
Predicting anxiety from wholebrain activity patterns to emotional faces in young adults: a machine learning approach,NeuroImage: Clinical,2019,11,3,"['LCL Portugal', 'J Schrouff', 'R Stiffler', 'M Bertocci']",https://www.sciencedirect.com/science/article/pii/S2213158219301639
What kind of graphical model is the brain?,IJCAI,2005,64,3,['GE Hinton'],http://www.cs.toronto.edu/~hinton/absps/ijcai05.pdf
Machine learning: a Bayesian and optimization perspective,NA,2015,477,68,['S Theodoridis'],https://eclass.uoa.gr/modules/document/file.php/DI443/Lecture%201/SlidesChapt-1.pdf
When the brain takes a break: a model-based analysis of mind wandering,Journal of …,2014,160,20,"['M Mittner', 'W Boekel', 'AM Tucker', 'BM Turner']",https://www.jneurosci.org/content/jneuro/34/49/16286.full.pdf
Novel methods to predict increased intracranial pressure during intensive care and long-term neurologic outcome after traumatic brain injury: development and …,Critical care …,2013,73,8,"['F Güiza', 'B Depreitere', 'I Piper']",https://lirias.kuleuven.be/retrieve/317855
Stacking denoising auto-encoders in a deep network to segment the brainstem on MRI in brain cancer patients: a clinical study,… Medical Imaging and …,2016,33,5,"['J Dolz', 'N Betrouni', 'M Quidet', 'D Kharroubi']",https://lilloa.univ-lille.fr/bitstream/handle/20.500.12210/34868/https:/hal.archives-ouvertes.fr/hal-01318076/document?sequence=1
Novel verbal fluency scores and structural brain imaging for prediction of cognitive outcome in mild cognitive impairment,Alzheimer's & Dementia …,2016,49,8,"['DG Clark', 'PM McLaughlin', 'E Woo', 'K Hwang']",https://www.sciencedirect.com/science/article/pii/S2352872916000051
Microwave tomography system for methodical testing of human brain stroke detection approaches,International Journal of …,2019,23,7,"['I Merunka', 'A Massa', 'D Vrba', 'O Fiser']",https://www.hindawi.com/journals/ijap/2019/4074862/abs/
Brain computer interface systems for neurorobotics: methods and applications,NA,2017,10,2,"['VHC Albuquerque', 'R Damaševičius', 'NM Garcia']",https://www.hindawi.com/journals/bmri/2017/2505493/abs/
Automated analysis of seizure semiology and brain electrical activity in presurgery evaluation of epilepsy: A focused survey,…,2017,29,5,"['D Ahmedt‐Aristizabal', 'C Fookes', 'S Dionisio']",https://www.researchgate.net/profile/David_Ahmedt-Aristizabal/publication/320283665_Automated_analysis_of_seizure_semiology_and_brain_electrical_activity_in_presurgery_evaluation_of_epilepsy_A_focused_survey/links/5cf7968992851c4dd02a3a0e/Automated-analysis-of-seizure-semiology-and-brain-electrical-activity-in-presurgery-evaluation-of-epilepsy-A-focused-survey.pdf
A comparison of various MRI feature types for characterizing whole brain anatomical differences using linear pattern recognition methods,NeuroImage,2018,23,5,"['GC Monté-Rubio', 'C Falcón', 'E Pomarol-Clotet']",https://www.sciencedirect.com/science/article/pii/S1053811918304919
Drug design by machine learning: support vector machines for pharmaceutical data analysis,Computers & chemistry,2001,798,38,"['R Burbidge', 'M Trotter', 'B Buxton', 'S Holden']",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.330.8667&rep=rep1&type=pdf
Brain-machine interface (BMI) in paralysis,Annals of physical and …,2015,87,12,"['U Chaudhary', 'N Birbaumer', 'MR Curado']",https://www.sciencedirect.com/science/article/pii/S1877065714018351
Deep learning versus classical regression for brain tumor patient survival prediction,International MICCAI …,2018,18,4,"['Y Suter', 'A Jungo', 'M Rebsamen', 'U Knecht']",https://arxiv.org/pdf/1811.04907
Natural language processing for automated quantification of brain metastases reported in free-text radiology reports,JCO clinical cancer …,2019,13,4,"['JT Senders', 'AV Karhade', 'DJ Cote']",https://ascopubs.org/doi/pdfdirect/10.1200/CCI.18.00138
Modality‐independent representations of small quantities based on brain activation patterns,Human brain mapping,2016,19,3,"['SR Damarla', 'VL Cherkassky', 'MA Just']",https://onlinelibrary.wiley.com/doi/pdf/10.1002/hbm.23102
Signal processing approaches to minimize or suppress calibration time in oscillatory activity-based brain–computer interfaces,Proceedings of the IEEE,2015,161,23,['F Lotte'],https://hal.inria.fr/hal-01159171/document
OpenML: networked science in machine learning,ACM SIGKDD Explorations …,2014,648,81,"['J Vanschoren', 'JN Van Rijn', 'B Bischl']",https://arxiv.org/pdf/1407.7722
Linking EPCR-binding PfEMP1 to brain swelling in pediatric cerebral malaria,Cell host & …,2017,52,10,"['A Kessler', 'S Dankwa', 'M Bernabeu', 'V Harawa']",https://www.sciencedirect.com/science/article/pii/S1931312817303979
Interpreting spatial and temporal neural activity through a recurrent neural network brain-machine interface,… on Neural Systems …,2005,49,2,"['JC Sanchez', 'D Erdogmus', 'MAL Nicolelis']",http://www1.coe.neu.edu/~erdogmus/publications/J029_TNSRE_SpikeActivity_Justin.pdf
Random forests for feature selection in non-invasive brain-computer interfacing,International Workshop on Human …,2013,11,1,"['D Steyrl', 'R Scherer', 'GR Müller-Putz']",https://www.academia.edu/download/43867557/Random_forests_for_feature_selection_in_20160318-5491-3bfiwz.pdf
Takotsubo syndrome–predictable from brain imaging data,Scientific reports,2017,21,4,"['C Klein', 'T Hiestand', 'JR Ghadri', 'C Templin', 'L Jäncke']",https://www.nature.com/articles/s41598-017-05592-7
Brain-machine interface control via reinforcement learning,2007 3rd …,2007,13,0,"['J DiGiovanna', 'B Mahmoudi', 'J Mitzelfelt']",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.590.8788&rep=rep1&type=pdf
Exploiting temporal information in functional magnetic resonance imaging brain data,… Conference on Medical …,2005,30,1,"['L Zhang', 'D Samaras', 'D Tomasi', 'N Alia-Klein']",https://link.springer.com/content/pdf/10.1007/11566465_84.pdf
Improved prediction of brain age using multimodal neuroimaging data,Human brain mapping,2020,21,10,"['X Niu', 'F Zhang', 'J Kounios', 'H Liang']",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.24899
Cooperative correlational and discriminative ensemble classifier learning for early dementia diagnosis using morphological brain multiplexes,IEEE Access,2018,15,3,"['R Raeper', 'A Lisowska', 'I Rekik']",https://ieeexplore.ieee.org/iel7/6287639/8274985/08425717.pdf
Neuromagnetic decoding of simultaneous bilateral hand movements for multidimensional brain–machine interfaces,… on Neural Systems …,2018,24,6,"['AN Belkacem', 'S Nishio', 'T Suzuki']",https://ieeexplore.ieee.org/iel7/7333/4359219/08359204.pdf
Assessment of functional development in normal infant brain using arterial spin labeled perfusion MRI,Neuroimage,2008,69,4,"['Z Wang', 'M Fernández-Seara', 'DC Alsop', 'WC Liu']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2268607/
Neuroscience: The risks of reading the brain,Nature,2017,10,2,['R Poldrack'],https://www.nature.com/articles/541156a
Functional connectivity classification of autism identifies highly predictive brain features but falls short of biomarker standards,NeuroImage: Clinical,2015,198,28,"['M Plitt', 'KA Barnes', 'A Martin']",https://www.sciencedirect.com/science/article/pii/S2213158214001983
The PennBMBI: Design of a general purpose wireless brain-machine-brain interface system,IEEE transactions on …,2015,42,6,"['X Liu', 'M Zhang', 'B Subei', 'AG Richardson']",https://www.researchgate.net/profile/Xilin_Liu2/publication/273463079_The_PennBMBI_Design_of_a_General_Purpose_Wireless_Brain-Machine-Brain_Interface_System/links/5509a8b10cf20ed529e15dab/The-PennBMBI-Design-of-a-General-Purpose-Wireless-Brain-Machine-Brain-Interface-System.pdf
Sex classification by resting state brain connectivity,Cerebral …,2020,52,26,"['S Weis', 'KR Patil', 'F Hoffstaedter', 'A Nostro']",https://academic.oup.com/cercor/article/30/2/824/5524764
Opponent brain systems for reward and punishment learning: causal evidence from drug and lesion studies in humans,Decision neuroscience,2017,32,6,"['S Palminteri', 'M Pessiglione']",https://web.stanford.edu/~knutson/bad/palminteri17.pdf
Invariant Common Spatial Patterns: Alleviating Nonstationarities in Brain-Computer Interfacing.,NIPS,2007,266,17,"['B Blankertz', 'M Kawanabe', 'R Tomioka', 'FU Hohlefeld']",https://www.researchgate.net/profile/Motoaki_Kawanabe/publication/221618923_Invariant_Common_Spatial_Patterns_Alleviating_Nonstationarities_in_Brain-Computer_Interfacing/links/02e7e51d7fec145d05000000/Invariant-Common-Spatial-Patterns-Alleviating-Nonstationarities-in-Brain-Computer-Interfacing.pdf
Brain–machine interface in chronic stroke rehabilitation: a controlled study,Annals of …,2013,736,81,"['A Ramos‐Murguialday', 'D Broetz', 'M Rea']",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3700597/
Design and optimization of an EEG-based brain machine interface (BMI) to an upper-limb exoskeleton for stroke survivors,Frontiers in …,2016,106,17,"['NA Bhagat', 'A Venkatakrishnan', 'B Abibullaev']",https://www.frontiersin.org/articles/10.3389/fnins.2016.00122/full
Multiple instance learning for classification of dementia in brain MRI,Medical image …,2014,126,15,"['T Tong', 'R Wolz', 'Q Gao', 'R Guerrero', 'JV Hajnal']",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1041.1726&rep=rep1&type=pdf
Non invasive brain-machine interfaces,ESA Ariadna Study,2006,30,1,"['F Carpi', 'D De Rossi', 'C Menon']",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.99.1788&rep=rep1&type=pdf
Deep learning of joint myelin and T1w MRI features in normal-appearing brain tissue to distinguish between multiple sclerosis patients and healthy controls,NeuroImage: Clinical,2018,41,10,"['Y Yoo', 'LYW Tang', 'T Brosch', 'DKB Li', 'S Kolind']",https://www.sciencedirect.com/science/article/pii/S2213158217302553
L1-associated genomic regions are deleted in somatic cells of the healthy human brain,Nature …,2016,125,20,"['JA Erwin', 'ACM Paquola', 'T Singer', 'I Gallina']",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5127747/
High-order connectomic manifold learning for autistic brain state identification,International Workshop on Connectomics in …,2017,23,4,"['M Soussia', 'I Rekik']",https://discovery.dundee.ac.uk/ws/files/18295201/Soussia_et_al._MICCAI_2017_2_.pdf
Using pattern classification to identify brain imaging markers in autism spectrum disorder,Biomarkers in Psychiatry,2018,10,2,"['DS Andrews', 'A Marquand', 'C Ecker']",https://kclpure.kcl.ac.uk/portal/files/91625510/Current_Topics_Chapter_final_accepted.docx
Toward a Machine Learning Predictive-Oriented Approach to Complement Explanatory Modeling. An Application for Evaluating Psychopathological Traits …,Frontiers in …,2020,10,5,"['P Dolce', 'D Marocco', 'MN Maldonato']",https://www.frontiersin.org/articles/10.3389/fpsyg.2020.00446/full?report=reader
Introduction to machine learning,NA,2020,9204,4602,['E Alpaydin'],https://www.bme.ufl.edu/wp-content/uploads/2018/07/Fall-2015-Syllabus-BME6938-Machine-Learning.pdf
Generating text from functional brain images,Frontiers in human neuroscience,2011,68,6,"['F Pereira', 'G Detre', 'M Botvinick']",https://www.frontiersin.org/articles/10.3389/fnhum.2011.00072/full
Multi-dimensional mapping of brain-derived extracellular vesicle microRNA biomarker for traumatic brain injury diagnostics,Journal of …,2020,18,9,"['J Ko', 'M Hemphill', 'Z Yang', 'K Beard', 'E Sewell']",https://www.liebertpub.com/doi/pdfplus/10.1089/neu.2018.6220
Brain-wide electrical spatiotemporal dynamics encode depression vulnerability,Cell,2018,70,17,"['R Hultman', 'K Ulrich', 'BD Sachs', 'C Blount', 'DE Carlson']",https://www.sciencedirect.com/science/article/pii/S0092867418301569
Prediction of brain-computer interface aptitude from individual brain structure,Frontiers in human …,2013,97,10,"['S Halder', 'B Varkuti', 'M Bogdan', 'A Kübler']",https://www.frontiersin.org/articles/10.3389/fnhum.2013.00105/full
A neural marker of obsessive-compulsive disorder from whole-brain functional connectivity,Scientific reports,2017,45,9,"['Y Takagi', 'Y Sakai', 'G Lisi', 'N Yahata', 'Y Abe', 'S Nishida']",https://www.nature.com/articles/s41598-017-07792-7
Heterogeneous data fusion for brain tumor classification,Oncology …,2012,13,1,"['V Metsis', 'H Huang', 'OC Andronesi']",https://www.spandidos-publications.com/or/28/4/1413/download
Electroencephalography (EEG)‐based brain–computer interfaces,Wiley Encyclopedia of Electrical …,1999,66,2,"['F Lotte', 'L Bougrain', 'M Clerc']",https://hal.inria.fr/hal-01167515/document
Development of pathological brain detection system using Jaya optimized improved extreme learning machine and orthogonal ripplet-II transform,Multimedia Tools and Applications,2018,17,4,"['DR Nayak', 'R Dash', 'B Majhi']",https://www.researchgate.net/profile/Deepak_Nayak11/publication/321327568_Development_of_pathological_brain_detection_system_using_Jaya_optimized_improved_extreme_learning_machine_and_orthogonal_ripplet-II_transform/links/5b320bfda6fdcc8506d03e89/Development-of-pathological-brain-detection-system-using-Jaya-optimized-improved-extreme-learning-machine-and-orthogonal-ripplet-II-transform.pdf
An efficient P300-based brain-computer interface with minimal calibration time,Assistive Machine Learning for People with Disabilities …,2009,41,3,"['F Lotte', 'C Guan']",https://hal.inria.fr/inria-00430563/file/AMD09.pdf
A Simple Convolutional Neural Network for Accurate P300 Detection and Character Spelling in Brain Computer Interface.,IJCAI,2018,24,6,"['H Shan', 'Y Liu', 'TP Stefanov']",http://liacs.leidenuniv.nl/~stefanovtp/pdf/IJCAI_18.pdf
Brain subtyping enhances the neuroanatomical discrimination of schizophrenia,Schizophrenia …,2018,49,12,"['DB Dwyer', 'C Cabral', 'L Kambeitz-Ilankovic']",https://academic.oup.com/schizophreniabulletin/article/44/5/1060/4911426
Brain–machine and brain–computer interfaces,Stroke,2004,140,7,"['GM Friehs', 'VA Zerris', 'CL Ojakangas', 'MR Fellows']",https://www.ahajournals.org/doi/full/10.1161/01.str.0000143235.93497.03
